,text,label,label_num
4401,ganjarmahfud harap hidup k3amanan ketentraman makin nyata ganjarmahfud2024 dulujokowisekarangganjar coblos3,Pertahanan dan Keamanan,3
4402,assalamualaikum met pagi org baik rasa paling aktif dunia lupa bhw pak anies aktif kuliah dulu emang kandidat dukung aktif apa dkk lupa bhw pernah jadi korban aah sdhlah rakyat siapa aminajadulu,Politik,1
4403,vendor2 infrastruktur bayar bom mas tri kasi bangkrut baliho2 bumn tabur solo adil gasih,Sumber Daya Alam,0
4404,gue speechless amp bener2 merinding fenomena pendukung2 anies militan bikin spanduk karung pasang jembatan lenteng agung bikin fandom x macam anies bubble beneran keren sumpah moga arus ubah bawah hasil gemilang,Sosial Budaya,6
4405,debat capres besok soal isu tahan tenang pak meski lawan debat tri tahan bakal kuasa panggung tetap pak anies karna apa tema debat pak anies raja 125 jendral bintang 1 hingga bintang 4 siap kasih masuk buat pak anies,Pertahanan dan Keamanan,3
4406,seru banget kan barengbareng pakai ganjarmahfudrebound dukung pak ganjar pranowo prof mahfud md cara simpel makna pertanianindonesiamaju ganjarmahfudrebound ganjarpranowopranowopilihanumat jnk,Politik,1
4407,sabar nunggu pesta rakyat bulan depan bro yuk sebar semangat ajak tementemen buat pilih ganjar pranowo ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,1
4408,ganjarmahfud pandang bulu seluruh masyarakat tanah air salah satu program gagas ganjarmahfud siap bantu disabilitas sahabatganjar satsetlebihbaik,Politik,1
4409,investor prepare pasang capres cawapres ganjar pranowo prof mahfud md md sedang rancang regulasi hukum dukung tumbuh investasi indonesiaganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi,5
4410,capres cawapres ganjar pranowo mahfud md pesan semua terus jaga konstitusi atur dasar negara landas bangsaganjarpranowopilihanumat,Ideologi,4
4411,yes masyarakat palestina gaza tindas israel detik bukan dar lemah segi tahan faktor lain masuk historis buat palestina posisi prabowo kurang peka,Pertahanan dan Keamanan,3
4412,orang ajar sma ikut desak anies aku izin bahkan dukung sekolah tempometro,Politik,1
4413,point 1 kasus sara jakarta jadi ulah ahok mayoritas ummat islam pernah musuh ummat agama point 2 apa hak nilai agama radikal point 3 bagai tokoh agama beri apresiasi gubernur dki jakarta anies baswedan bukti diskriminasi point 4 ucap selamat natal haram hukum agama islam makanya ummat islam selalu ucap selamat raya hari natal point 5 apa maksud kelompok2 takut rusuh 1998 bukan sebab ormas islam simpul lihat tuntutan2 aju simpul orang intoleran terima beda,Sosial Budaya,6
4414,program susu gratis tuai kecam prabowo kan bakal impor 15 juta sapi india,Ekonomi,5
4415,kampanye dumai petcahhh anies peluk tani dumai bicara hati rakyat ingin ubah,Politik,1
4416,according prabowo gaza opressed dont sufficient military power tonedeaf statement coming mister defense,Pertahanan dan Keamanan,3
4417,real anj ngumpul keluarga besar bahas politik counter attack gweh maaf dapet dana hibah guru pak anies,Politik,1
4418,program k3sejaht3raan prajurit ganjarmahfud tahu gimana cara ganjarmahfud2024 dulujokowisekarangganjar coblos3,Politik,1
4419,terus terang tahu nyata danau buat jakarta selatan depok damping air hujan salah satu karya inovatif gubenur anies baswedan rekam jejak,Demografi,2
4420,anak muda indonesia future nation hand time change anies presidentsampaikan sampai teman lain saat adu ide amp gagasantunjukan karyakarya pak anies ubah indonesia lebih baik,Ideologi,4
4421,abah anies angkat martabat tani terus terus terima bansos hasil cukup aminajadulu,Sosial Budaya,6
4422,anies beri nasehat prabowo soal bagaimana tata emosional soal negara cemana lur,Politik,1
4423,sakit kalah malah joget2 nyanyi hibur diri sendiri prabowo gibran paslon punya etika songong tengil punya malu emosi tukang culik,Politik,1
4424,terus terang tahu nyata danau buat jakarta selatan depok damping air hujan salah satu karya inovatif gubenur anies baswedan rekam jejak,Sumber Daya Alam,0
4425,bangga dialog langsung warga ambon hadir acara desak anies sempat sampai visi misi bangun kota ambon kelak turut rasa sejahtera tara sampai jabat publik emban atas percaya undang rakyat komitmen usaha tepat janji politik tuju sama mau undang sampai gagas langsung aminajadulu desakanies ambon,Politik,1
4426,tega benar kalian suruh pak prabowo citra blusukan haus kuasa haus kuasa jangan siksa beliau kualat kalian tkn prabowo gibran ngerjain om wowo begini iya menang kalah apa kena stroke asalbukanprabowo,Pertahanan dan Keamanan,3
4427,cara ngeblok swing suara anies mudah ngetwit soal politik identitas pilgub 2017 lalu tunggu respon puja komentar biar hancur sendiri kosmetik toleran sedang jual anies,Politik,1
4428,garda samud3ra langkah inovatif ganjar pranowo tempat indonesia peta aman global ganjarmahfud2024 dulujokowisekarangganjar coblos3,Pertahanan dan Keamanan,3
4429,pilpres serius bukan cuma urus samsul belimbing sayur masalah nasib bangsa ayo jangan siasiakan hak pilih pilih ganjar pranowo mahfud md ganjarpranowopilihanumat ganjarmahfudrebound jnk,Politik,1
4430,gue speechless amp bener2 merinding fenomena pendukung2 anies militan bikin spanduk karung pasang jembatan lenteng agung bikin fandom x macam anies bubble beneran keren sumpah moga arus ubah bawah hasil gemilang,Sosial Budaya,6
4431,prabowo tonjol unggul calon rendah kandidat cipta suasana adil objektif kampanye damai bareng02,Politik,1
4432,belakang banyak tongkang batubara lewat depan banyak warga miskin anies baswedan,Sosial Budaya,6
4433,gw baca bberapa berita banyak kata hubung riisrael kait tani bukan sama prabowo harus kalian,Sumber Daya Alam,0
4434,ide pak anies integrasi transjakarta koridor 1 amp 8 mrt jakarta buat guna transportasi umum makin nyaman program jaklingko buat tarif transportasi umum lebih murah gatsu lb bulus rp 6500 takeanieslookatjakarta,Politik,1
4435,calon presiden ri urut 3 ganjar pranowo ajak masyarakat bersamasama awal konstitusi atur dasar negaraganjarpranowopilihanumat,Ideologi,4
4436,bukti nyata ayah prabowo satu gus ipul khofifah lawan politik pilgub jatim hari gandeng tangan wujud mimpi2 rakyat indonesia ayahbowogbran palingsejuk punya cara baik atas masalah temu solusi tuntas problem bangsa bolehkokpindah02 milihtulusnya hatipakbowo prabowogibran2024 prabowopersatuan adilmakmur,Politik,1
4437,pak ganjar bicara tahan beli pesawat bekas anggar kucur gila punya industri tahan lebih baik produksi negeri l3bihbaik ganjarmahfud2024,Pertahanan dan Keamanan,3
4438,substansi tuju 1000 masalah prabowo bukan dosen sampai makalah baik layak dosen beda anies ganjar biasa gaya bahasa intonasi ditamba,Pertahanan dan Keamanan,3
4439,bukan cuma tampil luar bijak pak ganjar pranowo pak mahfud md keren abis ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,1
4440,pulau jalan krna udah duluan sblum anies naik gue lupa pulau c gitu atur inklusif tadi bakal ekslusif makanya pantai maju sama dipulauituskrg,Geografi,7
4441,bro ganjar pranowo punya rencana keren banget buat bantu guru ngaji guru agama dukung pilpres 2024 yaganjarmahfudrebound jnk ganjarpranowopilihanumat,Politik,1
4442,siap acara desak anies jiexpo mayor jakarta pusat sama buruh ojol raja dangdut pak haji rhoma irama hari senin 29 januari 2024 jam 1230 tengah satu siang,Politik,1
4443,strategi debat anies baswedan nilai cermin tajam cerdas orang pimpin,Politik,1
4444,dukung masyarakat jabar jadi kuat prabowo jabartetapuntuk02 berbuatbaik untukmasyarakat,Politik,1
4445,lah presiden sekarang becus ngurus negara gua yakin anies 2 periode dki gausah cape mikirin negara ada malah balik negara malah semerawut negara sangat urg,Sosial Budaya,6
4446,amat prediksi warga nu jatim bakal ikut kiai marzuki dukung anies baswedan,Politik,1
4447,ganjarmahfud tunjuk pimpin cerdas prioritas perisai digital hadap ancam sib3r ganjarmahfud2024 dulujokowisekarangganjar coblos3,Pertahanan dan Keamanan,3
4448,berita positif singapura sorot peduli ganjar isuisu lingkung tunjuk komitmen lanjut ganjarmahfudm3nangdebat ganjarmahfud2024 coblos3,Sosial Budaya,6
4449,prabowo gibran beri perhati khusus ajar santri masuk makan gratis susu upaya positif pesantren dekade08,Sosial Budaya,6
4450,negara pimpin sama anies gue jamin deh rakyat bakal prioritas indonesia,Politik,1
4451,mahfud bukabukaan perintah pernah susup orang gagal anies capres,Politik,1
4452,lo mau bedapilih ganjar pranowo mahfudmd pilpres 14 feb 2024 pastiin indonesia makin unggul majurjnkxx0cl jnk ganjarmahfudrebound ganjarpranowopilihanumat tabrakprof,Politik,1
4453,wawancanda linknya wawancanda anies baswedan kayu manis,Ideologi,4
4454,nelayan harap ganjar pranowo mahfud md bersamasama bantu keluar masalah utang nelayanberharap jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,1
4455,timnas amin sorot gaya kampanye prabowogibran bongbong marcos tampil palsu curiga korporasi asal tiongkok pihak kpd calon tentu dukung perintah bukan mungkin,Politik,1
4456,usah goda sama capres cuma heboh substansi paslon ganjar pranowo mahfud md udah bawa program konkret maju semua ganjarmahfudrebound ganjarpranowopilihanumat jnk,Ideologi,4
4457,lihat unhan strategis jadi aset cari anak pintar baik lihat latar belakang orang tua ras suku agama putra putri baik bangsakata prabowo indonesiasentris indonesiahijau 02melanjutkan anakmudaindonesiaemas,Ideologi,4
4458,bukan cuma nyalon pas gubernur ganjar pranowo emang beneran ngerubah banyak buat nelayan nk21czf jnk ganjarmahfudrebound ganjarpranowopilihanumat tabrakprof,Politik,1
4459,langkah ganjar pranowo kuat posisi indonesia peta ekonomi global,Ekonomi,5
4460,kakanya jamin stigma intoleran hilang bila adakan desak anies lintas agama apa lah istilah gua dukung tim mau,Sosial Budaya,6
4461,waktu anies sikap kritis kerja pak prabowo anggap engga sopan anggap kurang hormat orang tua gilir gibran tengil sok kritis malah anggap kritis keras standar ganda,Politik,1
4462,prabowo gibran menang pak prabowo gibran selalu raja survei nama pak prabowo kenal semua kalang tanah air maupun dunia banding 2 kandidat capres lain kerja nyata pak prabowo bukti mulai orang prajurit kini menhan anugerah menteri baik kabinet jokowi hater mungkin jelek lihat takut satu satu takut bukan orang sungguh takut diri kalian sendiri hidup gerak maju habis waktu ambiguitas ikut pola khawarij elektabilitas puruk persatuannasional,Politik,1
4463,logika sederhana anies memang jelek buzzer gaung harus mana berani bikin forum buka buat cecar pertanyaan2 tajam bukti rekam jejak 100 tanggung jawab industrikreatifamin nakes desak anies nakesdesakanies,Politik,1
4464,ganjarmahfud apik tenan deh jagain k3amanan data ngerasa aman sat set ganjarmahfud2024 dulujokowisekarangganjar coblos3,Pertahanan dan Keamanan,3
4465,sangat duli akses fasilitas rata indonesia ganjarmahfud buat salah satu program unggul 1 desa 1 faskes 1,Sosial Budaya,6
4466,prabowo sindir paslon 1 katakata goblok tolol garagara bahas milik tanah calon ri1 lho apa mau pimpin orang akhlak,Politik,1
4467,prabowo tingkat nasionalisme omong kosong sejak pak prabowo menhan aju omnibus law tahan liberalisasi tahan 1 swasta masuk industri tahan amp lead sector 2 asing masuk industri tahan al araf dugaankorupsikemenhan,Politik,1
4468,calon presiden ri urut 3 ganjar pranowo paham urgensi jaga konstitusi atur dasar negara pandu negarajnk ganjarmahfudrebound ganjarpranowopilihanumat,Ideologi,4
4469,trending twitter x anies bubble roket fenomena fans kpop join amin isme,Sosial Budaya,6
4470,kapitalisme neoliberal tak cocok indonesia kata prabowo kalimantan tengah menangseputaran,Ideologi,4
4471,pak yth cuma ingat 1 saksi debat bpk jokowi hidup 2 jejak digital lengkap 3 rakyat bodoh bpk kira 4 rakyat suka pimpin bohong 5 berhentipan playing victim terima kasih,Politik,1
4472,katamerekakitakalahmasukpenjara curang milu mulai mrk hari h mrk harap curang bawa mk mk siap hakim keluarga pihak anies amin hrs henti curang tempat fahamlah konflik bawa mk capres mana menang,Politik,1
4473,coba nusron kasihin etika tuker sama etiket capres jalur istana,Politik,1
4474,capres ganjar pranowo bela tani tembakau sama juang tingkat produksi tembakau ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,1
4475,sekretaris dewan pakar timnas amin wijayanto samirin sebut aniesmuhaimin hapus pph kelompok tentu pajak jadi stimulus gera ekonomi,Ekonomi,5
4476,alam anies dosen menteri harap mampu transformasi didik jawa barat arah lebih baik,Sosial Budaya,6
4477,wujud nyata peduli palestina menhan prabowo rupa capres 02 pilpres 2024 bukti orang milik manusia tinggi pak prabowo sangat prihatin derita besar alami rakyat gaza akibat serang luar batas manusia perhati hukum internasional sikap pak prabowo jalan perintah ri konsisten dukung merdeka palestina persatuannasional,Sosial Budaya,6
4478,gausah pake kata kata survei tunjuk prabowogibran unggul elektabilitas capai 50 kosongduasatuputaran rakyatsenang 02menang,Politik,1
4479,cukup liat track recordnya ganjar pranowo mahfud md udah yakin banget deh ganjar pranowo mahfud mdmahfudrebound ganjar pranowo mahfud mdpranowopilihanumat jnk,Ideologi,4
4480,prabowo subianto resmi sumber air bersih bangkal madura ribu warga duyun histeris bandung insider bandung insider indonesiakuatindonesiamaju diplomasiprogresif02 02melanjutkan,Politik,1
4481,aktivis ham incar pasal karet paslon ri 1 ri 2 ganjar pranowo mahfud md evaluasi uu ite biar hak asasi manusia lindung jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,1
4482,tegas nyata ganjar pranowo mahfud md pimpin putus tegas baik sama ganjar mahfud hebat l3bihbaik mahfudlebihbaik3 ganjarmahfud2024 sikat kkn,Ideologi,4
4483,ganjar m3mberi solusi nelayan hapus kredit macet modernisasi nelayan sejahtera nelayan wujud dialogganjar,Sumber Daya Alam,0
4484,dosen hubung internasional fisip universitas nasional unas jakarta robi nurhadi yakin anies bakal geser posisi indonesia tonton lebih peran tentu politik global,Politik,1
4485,ade armando festival milu putar dua misal ganjar lolos kan mungkin dukung anies dukung pdip garis keras ketemu pks lho terus bagi audiens ngerespon gapapaaaaa,Politik,1
4486,orang snap instagram tulis menang prabowo mungkin hukum orangorang pintar lama egois mau bagi ilmu orang hukum semua,Politik,1
4487,capres ganjar pranowo yakin ubah nyata tuju perintah bersih terwujudganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,1
4488,langkah baik duo bapak bangsa ganjar pranowo prof mahfud guru tinggi satu hati wujud programprogram unggul bagai sektorganjarmahfud taat hukum jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,1
4489,ganjar pranowo mahfud md sama wujud sejahtera nelayan cekik kredit macet nelayansejahtera jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,1
4490,pdip buka suara usai jokowi prabowo makan malam empat mata,Politik,1
4491,cepat entas miskin gubernur jateng ganjar pranowo tambah jumlah smkn jateng banyak 15 sekolah seluruh daerah sejateng jumlah smkn jateng tadi jumlah tiga tambah jadi 18 sekolah ganjarmahfudm3nang ganjarmahfud2024 gpmmd3,Ekonomi,5
4492,makna kolaborasi kacamata anies baswedan malam cerita makna kolaborasi jadi city branding kota pak kolaborasi sejati bukan konsep asing baru kenal bangsa indonesia buah utas,Sosial Budaya,6
4493,prabowo banyak orang pintar omonomon sejak kecil tak punya apaapa indonesiakuatindonesiamaju diplomasiprogresif02 02melanjutkan,Politik,1
4494,menterimenteri udah turun gunung semua njir erick tohir undang prabowo acara natal airlangga bagibagi sembako atas nama perintah jokowi zulkifli hasan udah mutermuter kmana2 arah siapa kirakira,Politik,1
4495,prabowo makin sulit menang pilpres dukung bukti tuna etika barbar picu rusak satu bangsa negara,Politik,1
4496,mas ganjar prof mahfud mampu rumus strategi garda samudra langkah cerdas jawab dinamika g3opolitik makin kompleks kawasan asia tenggara ganjarmahfud2024 dulujokowisekarangganjar coblos3,Politik,1
4497,timnas amin sebut prabowo gagal tunjuk kerja menhan,Politik,1
4498,pak anies ironis menteri tahan menteri bobol tahun 2023 let coookkkkk,Pertahanan dan Keamanan,3
4499,ganjar m3mberi solusi bukan dar janji pilih ganjar mahfud bukan dialogganjar,Politik,1
4500,calon presiden ri urut 3 ganjar pranowo komitmen bawa kasus langgar konstitusi atur dasar negara pengadilanjnk ganjarmahfudrebound ganjarpranowopilihanumat,Ideologi,4
4501,ganjar pranowo sebut masyarakat lawan intimidasi diam temponasional,Politik,1
4502,prabowo aku perintah mengejarngejar budiman sudjatmiko aku culik aktivis lalu black campaign baru sekarang black campaign padahal 2014 2019 pernah kategori black campaign makin ngawur,Politik,1
4503,food estate program israel urus prabowo janji gelap bagi siap nyapres dukung amerika elemen penting normalisasi israel tuju jokowi anggar wenang langsung kasih kemenhan,Politik,1
4504,senin 22 januari 2024 kampanye cikarang bekas momen tetiba orang disabilitas naik panggung auto peluk pak anies pak anies emang faham betul laku dukung milik batas fisik pak anies orang humanis aminajadulu,Politik,1
4505,gue speechless amp bener2 merinding fenomena pendukung2 anies militan bikin spanduk karung pasang jembatan lenteng agung bikin fandom x macam anies bubble beneran keren sumpah moga arus ubah bawah hasil gemilang,Sosial Budaya,6
4506,nelayan tak terus puruk utang ganjar pranowo mahfud md sama pulih hidup nelayanmandiri jnk ganjarmahfudrebound ganjarpranowopilihanumat,Sosial Budaya,6
4507,judul berita newsweek diartiin sang mantan jenderal prabowo rencana buat negara muslim besar jadi negara adidaya dunia,Ideologi,4
4508,ketua tim menang nasional tpn ganjarmahfud arsjad rasjid nyata pasang capres cawapres ganjar pranowomahfud md fokus tingkat kualitas sektor industri kreatif tanah air arsjadrasjid tpnganjarmahfud inklusifkolaboratif,Politik,1
4509,tani paslon 03 capres ganjar pranowo dengar aspirasi kalian kuota pupuk tingkat dukung tani ganjarpranowopilihanumat ganjarmahfudrebound jnk,Ekonomi,5
4510,prabowo tamat jokowi selamat,Politik,1
4511,breaking news sumber data sampai anies debat capres soal lahan milik prabowo sangat shahih akurat sumber presiden republik indonesia,Politik,1
4512,gw lebih lu kristen punya darah tionghoa amp yahudi pernah rasa minoritas 2012 gw dukung ahok liat perangai minus gw skip ahok nyungsep akibat mulut bang anies andil atas jatuh soal toleran buat gw beliau baik,Sosial Budaya,6
4513,calon presiden ri urut 3 ganjar pranowo tekan konstitusi atur dasar negara pandu hidup kitaganjarpranowopilihanumat,Ideologi,4
4514,ganjar pranowo tak buat janji cipta ubah konkret kerja migran rasa tingkat kesejahteraanganjarberaksi jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,1
4515,banyak tokoh budayawan jawa barat buka nyata dukung pak anies pimpin masa depan,Sosial Budaya,6
4516,pesan pak erick thohir buat tetap jaga toleransi satu negeri mantab jiwa prabowoeers wajib terap ettitiptoleransike02 titipkankerukunan utkindonesia,Politik,1
4517,prabowo sebut anies profesor nada ejek gibran remeh gelar profesor mahfud 02 pasang antisains amp semua tonton cukup banyak film tahu bagaimana nasib negara perintah antisains,Politik,1
4518,pak prabowo patut dapat puji atas upaya tingkat kualitas pasu jaga pantai inovasi teknologi terap tunjuk komitmen jaga aman laut,Pertahanan dan Keamanan,3
4519,jawab pak jk tanya soal data anggar menhan food estate jawab praboworakyat hak tahu apa jadi rahasia soal anggar menhan food estate,Politik,1
4520,gara2 pidato aksi kamisan17jan19 dukung prabowo pak jimly asshiddiqie kata twitter bhwaparat tegas cepat tangkap sebut bhw bunuh orang sipil adil masuk prab sponsor,Politik,1
4521,hormat kh salman alfarisi asuh ponpes asem agung salafiyah probolinggo habaib ulama guru ngaji seprobolinggo raya doa sekaligus dukung mas anies insyaallah menang amin abdi wujud makmur sejahtera bangsa rata wujud 14 februari 2024 hari ubah nasib rakyat indonesia aminajadulu,Politik,1
4522,disgusting disrespectful even though rivals prof mahfud far older moreover experience bocah tengil kemarin sore see prabowo gibran really lack ethics guys still want rule country debatcawapres,Politik,1
4523,anies president 2024 gentar kuat material tunjuk kuat spiritual allaahuakbar umpanmanies ganjarmahfud2024 matur suwun ngarsodalem,Politik,1
4524,dengar cerita mahfud md ganjar kayak punya pimpin peduli punya visi besar sama lebih baik misipeduli jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,1
4525,rekam jejak anies dki ada air bersih 11pulau luar jakarta 10pulau penuh butuh air sistem swro harga sgt murah rp1000m bayang kl sistem realisasi skala nasional betapa sangat bantu rakyat,Sumber Daya Alam,0
4526,upaya berantas korupsi anies kembali kuat kpk lewat revisi uu tempovideo,Politik,1
4527,viral vidio tahun 2021 nyata orang pt tmi pernah angkat rian ernest politis partai psi sekarang jadi bagi tim kubu prabowo misteri tanya debat capres jawab ordal orang pt tmi anggar besar kemenhan,Politik,1
4528,masyarakat jawa barat percaya ganjar mahfud milik mampu jaga aman maritim tengah g3opolitik kompleks ganjarmahfud2024 dulujokowisekarangganjar coblos3,Pertahanan dan Keamanan,3
4529,90 persen tani nelayan lilit pinjam prabowogibran bakal luncur program mutih utang,Politik,1
4530,dagang pasar batam gabung masyarakat tumplek blek sambut datang anies baswedan rindu ubah adil makmur 19 januari 2024 aniespresidenri2024 aniespresidenri2024,Politik,1
4531,jokowi minta ganti panglima tni ksad imbas rawan ganjar aniaya oknum prajurit,Pertahanan dan Keamanan,3
4532,paslon 03 ganjar pranowo prof mahfud md punya ide bagus ekonomi 7 tumbuh terus ganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi,5
4533,gera urbanisasi nilai tinggi indonesia kira 250 juta duduk indonesia tinggal kota tahun 2035 antisipasi sebut calon presiden nomor urut 1 anies baswedan papar strategi efektif antisipasi soal simak video lengkap nanti live eksklusif dialog capres sama kadin sesi iii prabowo subianto jumat 12 januari 2024 pkl 09301130 wib live tvone live streaming youtube tvonenews hardnews politik flashone cariberitaditvone aniesbaswedan pilpres2024 capres2024 politik kamikabarkanandaputuskan maumemilih tvonetvpemilu,Politik,1
4534,kan sekali maap2 maap2 dukung prabowo dulu pernah golong didik lihat kurang ilmu malah ngetawain paham,Demografi,2
4535,cukup liat track recordnya ganjar pranowo mahfud md udah yakin banget deh ganjar pranowo mahfud mdmahfudrebound ganjar pranowo mahfud mdpranowopilihanumat jnk,Ideologi,4
4536,duo dinamit prabowogibran masa lalu masa depan khawatir gibran cawapres sinonim gaya instan asalbukanprabowo asalbukanprabowogibran,Politik,1
4537,pasar tanah abang udah rapi era ahok amburadul tang anies,Sosial Budaya,6
4538,sedih temen gw cowok liat banner iklan anies malah komen lah hubung sama suami apa istri lahir suami ikut libur masuk akal gw abis denger kek jirrrr istri butuh mental support banyak bantu pasca lahir anak pertama,Sosial Budaya,6
4539,ganjar pranowo sosok pimpin depan musyawara warga unuk selesai masalah ganjar m3mberi solusi dialogganjar dialogganjar jadi salah satu bentuk ganjar m3mberi solusi masalah milik warga,Politik,1
4540,ganjar pranowo prof mahfud md pimpin energi siap kontribusi positif indonesia jn18d1 jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,1
4541,tadi malam sempat saksi acara anies baswedan sama kadin sepakat kemarin bincang daging semua rugi besar bangsa indonesia bila pilih jadi presiden tahun salah apabila kadin laku standing ovation kepada bila laku banding sila tonton jam 1000 capres sta tv sama,Politik,1
4542,mahfud md cerita sahabat mendiang pendeta humprey dua sama dian dialog antar iman buah gera dedikasi satu satu bangsa indonesia ganjar mahfud,Sosial Budaya,6
4543,menkeu sri mulyani utang luar negeri kemhan prabowo tembus rp385 triliun,Politik,1
4544,tim kampanye nasional tkn prabowo subiantogibran rakabuming raka tanggap kait tanya gibran soal greenflation debat empat menatamasadepan bersamaprabowogibran prabowogemoy prabowogibran,Politik,1
4545,alhamdulillah dukung pak ganjar mahfud makin tambah bandung jadi laut merah dukung gama,Sosial Budaya,6
4546,prabowo sby ahy muallem mesjid raya baiturrahman banda aceh san agusyudhoyono pdemokrat demokrat sama rakyat,Politik,1
4547,akhirnyaaaaa tanya soal cost logistik indonesia pak anies lihat lihat akar masalah 1 jalan tol tarif tinggi 2 jalan non tol banyak rusak 3 guna kereta sbg alat angkut logistik 4 pungut liar perlu berantas,Ekonomi,5
4548,bajer mau prabowo gibran perlu serang serang balik mau cubit cubit mau tanya tantang depan bilang tanya receh kata ganjar kala,Politik,1
4549,gila dukung prabowo cuman beda dukung politik sampe doxxing data anak pak anies gada hubung pilpres rem orangorang begini beri kuasa tindak akun atas nama bawah,Politik,1
4550,bulan januari serang kubu dkk makin sengit masuk doxxing akun akun sosmed harap cepu grup login tutup bagi informasi counter serang jangan biar 02 kuasa asal bukan prabowo,Pertahanan dan Keamanan,3
4551,anies kritik bayar kuliah pakai pinjol anggar didik kian minim,Politik,1
4552,mampu komunikasi publik pak anies baswedan bagus seringkali reduksi sekadar omong doang ngomong bagus belio punya wawas luas implementasi soal public speaking bukan skill remeh anggap belah mata,Politik,1
4553,keb3rsamaan slankers mas ganjar mahfud cipta harmoni politik bangga ganjar pranowo bukti sejahtera ganjarmahfud2024 slankganjarmahfud coblos3,Politik,1
4554,saat aksi pilih pasang capres cawapres urut 3 ganjar pranowo mahfud md impi jadi nyata suara langkah awal ubah jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,1
4555,capres cawapres ri 2024 3 ganjar pranowo mahfud md teman setia tani tembakau satu wujud harap hasil panen tembakau limpah ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,1
4556,mahfud md cerita sahabat mendiang pendeta humprey dua sama dian dialog antar iman buah gera dedikasi satu satu bangsa indonesia ganjar mahfud,Sosial Budaya,6
4557,nah baru riang gembira anak muda tinghoa sama bpk hendry husada tokoh tionghoa terus gerak pasang amin anies baswedan muhaimin iskandar panjang umur juang ubah,Politik,1
4558,sebenernya tangkap hypenya apa gera politik sendiri bahkan sama sekali temu narasi kampanye anies baswedan hypenya aniesbubble inisiasi fans kpop kaca mata pandang beda etalase nomer berapa,Politik,1
4559,ganjar mahfud hebat coblos3 3gm dulujokowisekarangganjar jabartetapuntuk02 hasil jakarta hasil sinergi baik pak ganjar pranowo mahfud md,Politik,1
4560,prabowo sistem ekonomi cocok indonesia ekonomi pancasila,Ekonomi,5
4561,okee anies minta maaf atas salah masa lalu jangan lupa lah prabowo aku kesalahan2 masa lalu minta maaf,Sosial Budaya,6
4562,dki era pimpin anies daulat provinsi baik layan publik ombudsman ri,Sosial Budaya,6
4563,semangat positif warga jabar ilham langkahlangkah prabowo jabartetapuntuk02 berbuatbaik untukmasyarakat,Politik,1
4564,surat buka capres ri totalitas dukung merdeka palestina yth calon presiden republik indonesia 2024 2029 tempat surat buka ingat capres pilih takdir jadi presiden republik indonesia lima tahun datang bapak laku upaya lebih palestina tegas israel baik politik maupun ekonomi tegas sangat butuh dunia arab makin mesra israel suratterbuka capres2024 freepalestine stopgenocide capresbelapalestina,Politik,1
4565,prabowogibran cerita ikut acara antikorupsi gelar kpk wkwkwk satu kena pt tmi amp agrinas satu hasil nepotisme laku penuh konflik penting wkwk,Politik,1
4566,gua 02 menang menang gua doa sehat pak prabowo khawatir ingat siapa wakil,Politik,1
4567,paslon 03 ganjar pranowo optimis mahfud md bantu cipta regulasi hukum lebih ramah progresif investorganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,1
4568,pbnu gelar temu arah dukung prabowogibran,Politik,1
4569,rfgibran yakin menang korupsi rupa problem akar negara indonesia pasang prabowo gibran komitmen berantas korupsi hingga akar akar,Politik,1
4570,erwin aksa ungkap bagai soal citra gemoy prabowo hingga masa depan partai golkar airlanggahartarto kuningkeren prabowogibran partaigolkar golkarpedia,Politik,1
4571,abah anies angkat martabat tani terus terus terima bansos hasil cukup aminajadulu,Sosial Budaya,6
4572,sama dukung ganjarmahfud ganjarmahfud2024,Politik,1
4573,pasang capres cawapres ganjar pranowo prof mahfud md komitmen bikin regulasi hukum dukung kembang investasi indonesiaganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi,5
4574,apaapaan timses prabowogibran nyamperin moderator debat mau intervensi kuatir prabowo blunder kuasa mah bebas lah,Politik,1
4575,lalu bijak legislasi capres ganjar pranowo komitmen beri lindung dukung lebih baik perempuan tempat kerjaganjarmahfudrebound jnk,Politik,1
4576,calon presiden ri urut 3 ganjar pranowo tegas konstitusi atur dasar negara jaga bersamasamajnk ganjarmahfudrebound ganjarpranowopilihanumat,Ideologi,4
4577,mungkin pilih prabowo mungkin ada baris sama orang punya sejarah kelam laku culi aktivis negeri nah baru anak muda,Politik,1
